id,name,value
acda3f2494be4d4b8820f30e22b438d8,吴八大,7144.58
3d7be8b6b97745b1ab2789aa6dd4b2bb,孙二信,21010.23
b6c61918046247cd990a4ea3e7e8a097,孙七文,80089.01
af815a0fd69447a58587c60c87087894,吴五中,52.32
abebfb3c7e0b4dd18b162146aad170b0,赵九擎,71813.04
6c0edb4758cf4d8a8b3b29f76f5713be,黄五于,6587.79
f96d526ae3444beb814316ddd1311294,吴九球,446.24
5e0e3d133459491c9c620d438e78a3eb,黄八全,5062.43
71316093c0dd4b22925ed842c649b32c,赵四球,78887.36
b9d611d2bcbb484ca8a96c0026e0f4d2,钱九中,488.05
5797cf322e894087b795bc04e996081d,赵六致,431.06
0faff090119c425a944ca925faf7dff0,黄七擎,84.36
b30991940f7142d881ad783645d1489e,黄五致,24937.52
1633f47cbe4940e4b2fd38fb71092194,王三球,3.47
f79aa3bf1e33439098f73674e8bcb45a,吴三于,8145.01
002dea67921046c8aa0067a70ee961c4,赵九信,2666.72
d1a2d844a45c4d43904fd02614e14d14,王二引,69.62
210c9480f2cd4012832f94bb34b95134,黄九擎,70.72
ff03894f81224741a176bac7c290e591,赵九力,242.63
e66aee65031543798b3684ac369fb844,钱三搜,48597.23
96f059b57e264e7c9bbe1a388e73c9c7,张七球,47.22
f7e38a1cf4c4477d9405074720c160f1,吴二中,839.01
be42fa52e42b49819c0a8d99b24bfd64,赵三息,20.94
e7d090c8034647ddae9820fb717c6e87,吴八捷,15574.64
ca79ee2d292640ceabda7925c741d9cc,黄八文,71.80
62da91c76bc84a18a4e49e7f0849c0b6,李三球,6631.20
e356a1910b274a22a6d71dabf51ea242,张二擎,438.12
2e0fdc79f1f64bc8bae2c2e5603b2e9c,王一球,919.18
b18135d869494d69ae16059cb47426b9,李六于,4922.50
d5be7951bb28460b9711677559e10128,孙五信,32284.95
6248e65f0904471dbda2bee8e74a6972,张七捷,4099.73
4377a53b074a4fde923a71f18e1a02d4,李五大,1.42
41b1a525ab034b718183ed3d118f1c40,王六中,29.39
c7ead03779e04f82bdbec08091fd0006,吴四力,8077.03
c27084c10d2e4e618879041fc738db0c,孙七搜,32.74
c52969f0e01845b48b519ab916b60e3e,黄八擎,304.66
e50feb6051aa4e7183e44af6ebc32aaf,钱三大,175.68
04758169c97f406ab82b698e855c6d61,李七中,21.45
5dc41dc890014005b41a66c49f838987,李四全,66.09
09f3aead86fb4bd089fb4053ef465030,李四力,9259.22
a1c5c2bac53745bc8b64e1cbed7f9577,赵七球,51.71
459c00afb7af445690fe005ca8941244,张七于,843.43
8899cd1e3e8c44518cbcc51ca614988b,李九致,9017.51
bfb0f0c682a84fdead320a4ad7cd0866,李五致,202.85
93b0137b30e74621a52b1c50e829045c,赵九于,3868.85
3d92b8673968418aabfc6da218986995,赵六信,427.44
bc85bf06887746d689eda2842a91ed65,赵八中,6769.52
b947f6805c04432eb0f8c69bc5b30b6c,黄一力,706.83
95b147359255453daefaaaff4f5a34d2,李五息,18752.96
c747bb57779e414aac1572ceab72aa7a,钱八于,8195.51
cc7a7c00171942dbadd8e749bf3a8b0e,吴八擎,7424.25
2efeb076ca8f4ad3a7f8bd383d0e7f3f,钱二大,870.11
18d416c633de4398b3a09bd2dd76ade0,吴八搜,2551.67
0be14206b6374a8c91512407d9dea528,黄三文,1871.38
038043a1cf8e4846af57214c247464de,张三捷,46125.01
ff37081b9d2e4a18a82c118e9b8b5234,吴八最,416.24
9af2630a36bd49a791e4ee522bb4999b,黄六中,90.48
c347ab066a304c2790497d57a4398d57,赵五息,8003.40
b78da0b8f01849f1992f4af13cd56f09,钱七搜,16973.82
ce6d6d2fd23b4a1a968fc6769e8591d3,王九于,57.84
2c98b58d115f4cf7ad3336bc0c154ef5,赵五索,90.13
e203e4aa3a264b6c8f45d65df28f605a,张三息,70401.10
bfda6065a1c14b02b476248763dd0db2,王八大,4778.47
47c3a14e093f4a50824db7c37b6024e5,黄七球,521.59
14076d9581674d8398d2dda7b1999d44,王一中,9166.38
8dedc3fd079a49df9302fdc7bdda5e1f,吴九力,4127.35
b43cdf7cb6c5449da4dc4bc64d6202ca,王五全,72.33
8a8aed2aa3a84185a083ffdbf438c72c,王六大,22.87
47281864622f487a9c8eac927bd13f24,张八搜,25384.80
7e43e7db24f3463a96f6e8abefabec91,孙六大,71713.16
dcaecf5ca63c41a4b8c66bcf32e763e5,钱三息,17545.62
ba6c3ef7768041c293433af69ac1f077,李五引,80.12
a01c02b653064e688ac65cecb99c27b8,李三致,26.90
5878430ad2d748c19468db0127d50dc9,李七息,17221.95
40bef51e81314c38a14e31cd7675122b,王八于,846.69
467d2fe9b4404f0795ef9b3d309c038a,黄一致,47.88
b1ce59f2b0984d6598b8090b504056b1,孙六引,155.11
3c633b03acc64123bc5f7a56a52bf631,李七搜,60284.30
59119268bfa64c17b22f1d8a177e94bc,赵一擎,669.84
a1f2dc0a46d04e72a91999abce2e6e39,黄一搜,13854.93
bebba80472c743c2971df203a89fd819,王九搜,94710.67
edb9f40681a84fe89fd1c74a75be8e34,李五球,997.92
70746c012c6249238ddc6f874ce64150,张五球,2200.06
18f3bcbf6ebc4eea885930142ed11990,孙五大,5671.22
77add22dfa1247e995330e049246c4c8,钱九文,31676.51
293e09bf71e946bfb6ee4231f99ac12f,王二信,47620.31
541136d890ba46b68e7e4dde00b22115,孙五最,74347.59
553a1a0f86694c74840944626750a527,王一息,2.54
68778ddc11a2466ab14ae88f1928a358,张九球,619.39
89228a0467ef4e75b758d95887c3694f,钱三捷,430.55
d2019887f8ec4919aead481143f48fc7,李七息,38745.80
fc62a2994a65474ba96c4f3104b0b5ec,李七息,8344.05
fc5898fed4e64f9a949e6798e473a3c3,钱八球,94.24
19aaa88b3aba446db6f8c0a016df9f75,孙五致,36552.96
156df3de02a146fba5deb04756c0b46b,孙一捷,12.56
3d06fc95cefb4a4590f74eae8eb21c72,王二力,44511.91
985e10021d6741cd9d8a1af763114b6e,王二息,44758.43
8270e0dad6f54ed683a0f7dae1a4b23d,钱九捷,20.69
b919a572bd7a48c8ad8fa6b4884d2cfc,王九擎,7.76
18b5678dc2b742289f318a1cfd109a02,钱九擎,29359.86
5d91c2fd12d44ed8aa8c6cd75250d184,孙三息,13.54
eaec73c5a7544e92a1baaec5f03141cd,张八索,854.57
dcd22dd8567343628ea00c126bef66ad,张九力,638.47
010d160665c045b38d6f1edf32867444,王二信,7396.18
65c21efacd504ea38992b2f3480c64a3,王八全,9379.17
fbd3158dcb3644718befef717c306ab5,黄三最,47089.34
d4e462f4358b4e83a938eac271b925f2,赵六息,5842.70
62b16488a8a14d3aaacab56c87bc942b,王六最,7498.29
2aae0d90dbfd4de5b977666bfdbcb1a3,王一最,715.85
bef55b4fac074b5389c431b4fba789b7,黄五于,389.40
1ca26c73b9c547e89b4ec910f2a3ec64,吴二息,91.75
73f69c30188943879d89382e071f7d99,黄三球,489.57
68b1da8b505d48e6b9740f5918c5fc72,王六搜,74742.68
58dbca0a8f894366af900b6f251dc9b6,黄七于,7064.28
55300c26860f4b8e8a2ce4e1c9fa52df,李四擎,67.95
8e629763f10a46d293211d6259e8ce44,钱三全,2.60
a7b3ad7ab556410ba81a2ec9bea6c548,孙五索,35.10
4f354d6eeb3043e08a5fd63bf6cd7f9f,赵五捷,5303.96
967377855bdf49e1bbd5214352c51416,赵七搜,279.79
b95aeb47bc4b40288edf9161290fdfda,黄五息,507.20
2d72285378f34110922a4bd088152eda,黄一索,387.90
5e6c9ea88b994bf2bde85800128e41a1,吴三信,679.91
eddfbd9052044504b8d8b183a48e2247,吴三于,496.82
6d899a3746e64032842777656bbe10fc,李四信,39587.38
1d732d0f48dd493b9c1469c8da5a91f5,赵九球,4699.24
317aaa635fc94f5ab5a39ea622c99ad2,钱六擎,5801.48
cf3a7ca4a32940f7a274db31884ce59e,吴三索,72.83
d5b23bd4d6bb4d3090c75056663a0ab5,钱五搜,91.34
125cd9a9051741a2812c97c4326d6ece,黄一全,9648.62
6d251af949e242398392e87629b742cc,黄二搜,81839.90
65ccb2bc803c4fdfa81164e57b754001,吴八中,723.38
0f3143e9abef482ca6e9c1fa902c6ff5,张二于,4690.11
0a8d16d0388149c99afdb69a90ef6359,赵五大,11.62
d9dcbe0f63204abea587c47b839526cb,孙六捷,409.23
e5397e19bb7d41b8b2e758b210b1484a,李八引,5755.49
1d101133010c4e4e9fd2ea44e085a647,吴九文,65.22
308661cc717c48fe8a59401aabfa8b69,王五信,90622.13
0ee63ab568fa41d89c4775c5e802bdc8,钱五文,51.50
3024690d5c53488b9d5851214c2870cd,李七致,274.02
7dbb7a8ffe894b3a8e60e794a7c0876b,孙七最,30.29
a01d4c5a6f2b4d08bb94d30beb8a5ee4,王八全,910.27
9ff69d4da4a145e7a1af2b6684635829,孙七球,45.14
8fb18182134547798eda82e5078b30a4,李六息,7164.42
c33d0c96fba24b0a98e20d515f3cb46c,钱七球,1.63
aed40b98095d40b6b52ae1554dca5dcc,黄六文,950.98
329a70518e4d47959e4778efb20c718a,黄六力,426.70
9d697d78107c468fa70d0776c3d2c3b1,孙四中,35.30
e328d1561a57472585c630ea15840574,张四力,277.58
d177d444cb7545c19eef169be8c20908,赵四捷,46.07
757aa84abd524ff5b20386b7259cb45f,李六球,8.81
fbb8fce7291f4562ae17ffff87834b33,吴八文,6340.13
50921a941eb24acaab28f8ebad82fe42,黄七最,5656.98
c305f3c5b02f4259a15f61a702cbe619,黄九索,31.16
62f12cccd9ba44ba91a6ad0ef8892eb8,钱八全,45019.63
2ba09b3ebe5d49b7ba092d91172a9da7,吴八引,53040.39
96352a08b08444caa4bfe98d59823ae3,黄四捷,2635.72
692ce0cf96e24778a78717ba4489e201,吴五大,81.02
2ca4c52f2de74446bf8bdf98652a8073,吴四大,684.41
6d69800d549c4fe18d131e803307539f,王五中,223.65
3351a50027d54235b383ac2abd341ad5,王二索,2809.29
4ee07e3114e742148e70cfbf0930ddee,孙一索,257.60
1a30e41ade8543e5b28477b29e6d34b6,李五文,9110.12
eaf1bcca850946a1a83a095b42ab7e68,吴七中,6.72
38786ead8ce84ca2831c042a0b32daf4,李五信,7347.75
3f61de8350fa44fdad9a0be3f7d0ac6a,钱三索,33925.50
25e3e2cdcb56494eaee604d1e30b7f1a,钱八捷,95.68
2d4c12df5c8b43908a7c0b643821e75d,李九致,32.66
aedc11e7d7474371922e9f8cb2e3130b,赵九于,9036.47
7074b5294d37410a9c2937735c781fe5,赵六大,539.09
d125757ba3cf4edda8bfd4f2d25efaad,王四最,926.93
8022ad7646294080a039d033f8574f9d,李二息,65254.63
d8063ef4bc7143f2bb0893446ebb02a1,赵四擎,853.85
01570e25ed1c4fd59a9ab561c19b32ee,钱四力,40747.03
5e9e2bc8689a47d3be66ec89578ed3de,钱一捷,568.77
f38534e536e943528a6107ec9bf7fdc8,张一大,673.06
98c3d609a9ca45c68e57657fd7aafb6e,吴六中,98.74
d355e821122947ebaf7f7ea4b8b52637,吴三捷,201.24
1fa39c22dcab40e593e605c2f39e0adf,孙九擎,96.98
4f49d2ffcce743fc97fc3ffec2073a88,王八全,71.43
6fe91b75ba6f4fcba6367da9cb2aeb4d,李四于,31902.08
11481ec1f4e946f6bceae98ef74365b9,钱五最,52936.38
64998fd1a88743e19c69b504710bc101,孙六中,127.80
90db74cf6291404b9d1ce348d065f33d,李五力,97208.67
7e5b18a37fbe47d3bd535b21864498c4,吴九引,62075.54
310ceef6f9e2497ea458b4dbe6f3d14d,王六致,34.24
232cdb9b8f85405ab9f8641d1212fdf0,钱三力,776.12
b053b5ea5b4b4962af5a01d68e6d3c90,张二全,85725.13
99a90522dc7d4dd1a9f02465adc4c800,李五文,1508.33
8938a13ee6ae445eb702526109ed66cf,吴二捷,184.69
6f69d682b1964124a9805a6bfd4d784f,吴四捷,621.38
37c3e1f9e75d4952b7f54e20120bef6f,黄九信,9939.67
65c9734263b14cc8aed61cebb408d4e6,孙三搜,72.03
f98b213b6f9445e29b2f062effa23426,吴一息,29.96
090d51098b4f4ccc95f06665c29eb52a,孙八力,576.23
ca366b567e4a4ffaa10537891b89bec0,王四中,7406.59
d132b2f4cc0c4cbeba8d8c6b9b853831,赵三致,95976.58
e9a16b6570c8452dbf2dad9b480f6040,王四中,54.17
25b8fe7d2f1a4bb8a0f76c2b407a70fb,李四于,481.86
f7e7f0be7c93481c8b8ab23469840524,吴九球,6968.28
a47ae029295f43468f95a752884bed99,吴一最,77.48
4a8e49b01c9940b7a6e8cf20845e7d5a,吴四文,78565.66
a5d0528006484f388fa182ff494a9f12,黄八捷,563.35
b0e51c4a341147b697102e9438ea7122,黄七大,9945.36
5b3ac3a0763243beba5bec19073d1c45,吴二信,1416.88
0456cb65ea48488e8cb42065f7d90c71,吴六信,15572.02
df92625d17994486a412e1ff8e239a0a,孙五擎,2191.11
ddcc097287e34049b073b60f89716fdf,孙二息,1156.44
7e79da4b73c64793ad9fc18f2dd23fc9,黄八致,91.26
223594eb1ed6499584ba4cde416ddc38,钱七致,72404.58
fda6fdf54b6742ea80317e2362e58c78,吴五中,936.45
d9c8d95eaac541eebd4fe6107c5fb5e1,张二中,10333.70
1ed30c6398554f139dd1d1309faffc57,黄七全,81795.67
a5ca1115c11040ab8f6ebe7884144fce,钱四引,6779.30
f6705174f28645fd8eb1745bce02eb0e,吴四最,73964.86
65b053bec9ae46db8560ae5f0bdaf182,黄七于,484.76
a36c628b79254c69a8a83db79ef3579c,王二捷,5435.99
bd8c50073aa34f4183429fd7fa51adb0,钱八中,47.39
5498995c99814d289cd5946516e87303,黄八搜,9369.33
00db6bdfdbf042e194e9d8e74629c73f,张三中,52972.41
6b35bdf7f6434e778ff20256872bc23a,李一索,4553.57
bed923eb86694d45a3756eff4e6cfd1f,李三球,18.95
e2640964d1634014a7b957e696d6144c,黄一引,3.53
c7c3e653973e44bb98a7d92d14bdb162,赵三最,59881.32
a9f1ddf2e5f344bab918e29a854e2528,孙四文,45.19
672e2f6999ec4cab83ad5fd4d8ba36ed,赵九球,4735.42
dd84c40d10c64144946c61121a59f241,张四力,20731.00
7e61d1ebde624663ae2162611e889d57,钱八力,38.10
378093aa4ae84b6db37f20f6baf0b84a,李三搜,57020.83
78c519bb62cb461ba9c1950e10b6e8b5,赵九文,47863.27
ffed4abdedb044b1806f55615f50c3cc,黄三大,119.32
b4e5372801e04b80a665bca99104f70d,孙一于,22.52
4fe2b6c58bfb4a7fb8589f37f9a0d42e,吴九文,7507.88
0af0d76ff35c400da8a98f6f45016129,黄二于,8575.58
44e12f4e0c694f23a7ac123dfb4d6267,孙三致,6611.05
8104e0c04e054766a43fb4f45a3c5715,孙八致,9931.75
457d42d7607f42e7960409f9267acecc,吴五捷,440.10
f8ba07ed9fa3459bae40831524e3d5bb,李一搜,86.87
4424b62ce20d44e88e0f249dffa7de23,钱二全,82126.55
726f8ca2de3c4b61b8d46704e49fc31c,钱七引,716.75
08c119cc1f3a4e818e2be846397bfe3f,黄七捷,32688.39
880645e3530441ca9be0743e3b5c2458,吴二于,8891.95
21563c9822c24907a2fd66f617df679f,王六信,780.78
f37bcc2e0cfc412c8f4e53dc6031cd0a,吴三信,592.32
10c5c8f3b3274c2e92728396a36f92df,王六捷,820.13
1d44fcf370d941a2a29b1cfdcad67955,王六于,8186.50
fc6d65396a624bd4866efc49ef4377da,钱二球,8410.87
81ef5236a58448cb9d5b3bb51348bf38,吴六球,106.40
5b120034d2f349b98d207b5c6dcd58d1,张八搜,7.57
220efa3b49734bae84c9b7cb2ed27698,王六致,414.42
c5176500cc8641189d882f0c694c78e3,王九于,7679.27
6ba7a86e1f5b4b59a1aa46173e71c41a,赵九大,9825.89
c190bb9ea8224c7198d7d30d399f93a3,吴二信,6273.34
ccd51aa4f5354990af0e225f9bf5ed13,吴二全,77.82
dff90daaef3e4007a3b5426fadaf4976,黄七引,766.60
9ff45bc435774af68b82e9246c707970,孙六捷,45.97
242edbf0ed9846248393be563037b154,孙三于,21.91
176444b97ca34cffb6974e8836255f24,黄一致,825.35
df009bbe74104a21b71087fed9ef54b7,孙八信,5745.93
cc39563ec445409aa170c439c20bba97,赵二文,31652.31
d31f075ddf294200bcb555763e4d6907,黄九全,1082.92
52020a68c44c4b31a68d0e19b8418517,黄一中,68587.90
01821b8a80b7472ca06df5141c207cff,张九全,24.70
5da83a1dc4d249fd8175d1c99a0085c6,孙八捷,513.17
2cb2d46a26d345b9a6c2d2690b3157d6,李三球,1637.42
03245367753a4d6db697463de8385546,王九搜,3572.61
8d9bca3617cb4832b979f97cca61f966,王六于,6.00
a8bdf8bed565405aa24adaed13a0e9c5,黄七文,63387.86
2e04dd1c13d54fb18f875354b4e4e0b9,钱一大,593.07
80e1bb8933464e8e96379659286330c6,黄七文,18.36
ddc60a7ea8e243b6b32c13bb97381c77,孙八捷,2877.46
304e5c81789c426ab70b23af6857524f,张一全,667.82
437a0cd904b34a3a9eb7fb3d4cd4ffdc,吴八中,626.89
c9366b4eba0440358fd16704a4fdb54b,孙九搜,2917.34
8f064b4294f14d20bc97a054fad5507a,赵四文,46.26
87d01719fc304c5bae77c034d831d6e0,孙五全,67991.28
094ddc07334f40dbaaf844ee7deb608c,王三大,6504.90
c4c8e0bef3ea45f7886cd80f9eb3607b,张五致,523.89
05fda30cdd734345b22cb372a19f264e,孙七擎,6580.34
b704dfe5da404a078e5c1e03b35396a9,黄七中,4100.32
d85f032fee5e4068b03eb4846dd4118a,张七信,89681.81
a7e5a45620c0463f9575c341c7f9da34,赵三引,8321.68
b9f96edb58ba4aee9c35c811c99402f7,王八力,421.19
d8567cbac21844009df550b76c0b2a49,黄四中,96.87
8a7ae2eed9b14a93889481b1cd5d5a89,李六力,3191.19
90813116cda64fdba90024453c382dcc,黄一引,5912.61
d06ebe99012a400c800203f934b33d8a,张四搜,0.91
634c377773254d93961577f13a62c105,钱一力,35.32
22197d2986d44bbf8102d4a7e5bdb8d5,黄四致,8169.23
eb0bb07c6fd3486fb98a0e3832bfd674,钱八索,812.69
2ea57b0b8bfe45eda1c31d9b7b8b4610,孙八捷,508.75
436b02b0a94942589d1120230969f987,赵八擎,2683.09
acf4b2f6bd1848838dd608862bd15734,李一力,81.05
a2837ee22a93416fbb1cbea9dc34afff,吴五息,41.47
b50908696c1740b18e25a7d4d233ad5e,黄五于,0.67
3587d3b27360446491687c620afe9b08,钱三力,14.28
430e7187a329483da5d39854a7beaf02,李七信,58128.18
e84fbc2face0474882cde874aebe2ac2,黄六中,94362.63
6cb035c19754420088b158c09d0fb8a3,王三引,9657.75
9381de6069464915b6c9fa93c14e82c3,王三球,32913.29
d8e20b2697fd411f9f26d5961124d4b7,王四力,79.74
26e4b7c5b32c4ca7811b4115b655ed0d,张六擎,59.66
959e71bf7cc34207925276ac2aabe227,王九致,42861.41
647edff7f64f4d75a893c98a0be83c59,吴五索,99.33
fc4e55ab62a8499eaea8067ebe561386,赵四于,3586.36
4c3abe5b8a4e44158567a3cbb345be0a,孙三中,5674.97
067da862e89e4e4e81967c80c5245935,孙五擎,32947.22
a910b8cb49df42d5a778967c66091ea3,赵三于,2421.91
acc35f66957d435da9e175809435202f,赵一于,72.54
9cf1cf247b4b44159307bdf1981c942d,王九球,51.08
0a8ea061a987499d8594d7be5fcee44e,吴七致,26796.82
4570cc354dd84fb998e07a0212fa2da9,钱四息,1976.27
8e25ff30bfd74214830114dd7a50f069,赵八文,43.05
4da1c44e480b4069a82a9a6126d020ee,李七中,54652.11
9190d491f16a4d438eeb4cf8748985b2,张一中,51.76
088df00bdb2e487fa670dabae289b8e6,黄二全,1379.25
31a2fd1ab18e4e41b615356ece045495,赵三中,70890.55
c5dbce5bdb49404587f8b72ce1693bb5,张七索,4428.68
d9deb1a2a42c411baa77e24959ab4abe,黄八致,490.66
59cb677d71fa4e7fa8afb6db5fcee8e2,李七索,9.29
0fea763f4ef14965bb0550a2b6428a24,李九息,419.52
5a2d1afe424f4b32abe70627426e614e,孙五搜,8679.53
9ab1696f0d1d4adfb92d99ae1343bf3b,张三力,52241.87
36e2374297ef43dcaf6cb2299fb696b4,李九大,26.50
bdae08274cf7433886cb9682df647f0f,钱二球,447.14
9a60198f0db747ad93c779bf6ecf5915,吴二球,51.10
71b603034af14198bc882f3486976320,吴三最,736.99
df11c8bacb1d462a9db1c55be3cf841d,张五力,15748.18
b3f0849555904894b2b133ea168939b5,黄七于,222.83
17a51a11f0b14ba08b4e70c3b307bc5c,黄四致,46.62
515e100de1be4308b963b00ed971b6c5,孙八全,884.85
40f51cbac3824a7a825eedeacc366a15,孙六于,87227.08
83b94d0414444f74a13f7b3de1ffa1cd,黄三息,99484.29
ba442b75eeec4b8d84bab51d4f7877ee,钱八引,68419.90
f5d802ba07b54ed9a3492a8466943c5c,赵七捷,842.50
6d3b89f9fb4b4abba1e730fea80ec3ef,钱八擎,582.88
f4d5ce88afc546cebe67e930465d4ccb,吴五球,18.88
7f8d081794834760b378505065ce36fa,黄五索,6533.55
ed930d3ed485444b87f774f06939900b,赵二索,498.23
10d5b9fce8dd422795c83c321b546af3,张五擎,106.26
cc7e7d813d44483aa757cdf42278692f,王七擎,469.23
d8c526bd3c6747069f987b5bfc01f2ba,张七致,8414.95
51e0fb62f53147dfa01441455986f513,赵五文,861.58
5bb98d1fe48f40d9951434eac4425b59,李四搜,2686.82
8d16cb2b1bb04273a002d1601dd74bc1,黄七于,1202.51
489ac74887ee4989a5821b872b73cc63,吴七捷,95.46
a5ad6acc334242c49cd2149e3f24c53e,王九文,8342.09
37c740d76d0c42d8a709307229186818,李三文,26.49
565ff8e3f68b4e9fa13d4278a8a4c5a9,吴六索,4186.74
7dfff28a6bff4c7ab2dd9bca75e94640,钱五文,263.21
42a56838d34c410d88950f0f4cb43c6d,赵九致,46.81
c7fdf6a1760e4dda82c4eaf3e2dba655,钱三于,4604.31
410a2949d451467e95674930b3f6b8d1,钱一中,22.88
ad3e0d36e6984f94933db6b6f0dabb19,孙九文,993.41
4b91bf1693f840b49c8114f2babd6cbb,王三息,1.75
c71a74a08619458aa251687d7db6cb1b,王五捷,1712.08
3c4e1d17c5e844babe64aa5316afa8e7,李二于,52787.85
8292e281bab14c04bac84c4e15cc6bd0,黄八致,681.63
af6cd1cd9fdb465dbd6ca4a63a971970,李五球,942.40
6fd28e039d3840769014a561fa0dbdb5,赵二最,128.39
28594fd42f5948abb306a6d3fe94da7b,王五于,92.70
43d1f8f4d0624053b13cfca0a2b00aa7,李四擎,605.32
0f8b60506be24f80a7302404701aeb54,黄六力,503.30
b6cc5483e7c642e9b92ffe54df767484,钱九球,159.92
1a34b35ba6434c97952f5e2a203d43fb,张四力,81.18
eff5769cfd554537a2798b4767177d15,孙一全,3613.07
d751d231dc4249c79d40e0a8d8a9b46d,李四最,22.81
d1f3db0a3d394673b970eed894e1615d,孙六力,42.81
848b2cc7dfc941a79f35406e7f41cfc1,钱五信,132.66
ceac319e9f6a4c8dabcc4740dbd3e156,孙七大,583.01
7311288fa8ed42cfb3a1174f315005a5,钱六全,7271.32
5292296fac9246529e15697c11a0ce92,孙五中,83.98
2126fa328403487e9222d826030af223,黄一信,90.53
7715a6ea33a14423b680006a67158dc0,钱一信,87.30
b8c6b930b424417fa18fcf36384aef51,张三索,767.42
fe07804088ce44448bbdbe326bbf9ed5,赵四搜,449.64
f6441b30f9114b98a3450b50c9889a32,黄八索,59677.44
f4f102fcc55c45b0889894b02b67d5e8,张一于,6.77
87436e30fa434c5ba7cbc62f1b051ad5,孙二文,94.84
d027551ffc60416ab53be82bba2c8a25,李五引,88.91
433d239b6c9e4698a73f0327413cb032,吴五致,5203.05
7b67650ae03b464ba74c6439e38cc68f,李八致,5694.18
21067b1eef5442adb59e3a157ebc51c9,黄五信,7399.83
4d6ca09c5c5e4320b6e81cfd57274613,吴八力,68676.44
8405baf0894b407088b4dad4a80bba79,吴六力,957.49
0f8d2d68596542ab8d2ebf95fe1442d6,张一最,64288.50
8ed03395b1254e35a5d98f7eab1bb7ed,黄四信,66808.32
3a86d3b03e7a4112b6ae1b55b510405c,张四球,136.03
ed67999e86354264aff6334c4c42b743,吴七于,17.49
7e30e04da1354ce9b4ce9c373e5d08f4,张九索,17.09
0f769874613b455eacb36bd75d3b48d0,李九全,521.26
53b8de64d5044d1da94179925699b0a2,黄四球,190.36
b0460b16381648dbbe653e6e0a9ddc60,钱七于,77.34
45769b7ad82244498c463366341cd2e5,张五索,9647.61
1a28c905692444a8bad1dfbb625bcfec,钱一引,414.37
9662fcde5e554b43a70be98ed00be2af,张六搜,997.67
bb6a0593d6d44fa4a5c602914521e8e4,张一于,222.39
4aa3befc490f4372a29842bd9a24b53d,王一全,35661.05
fa4b2950a6cb445ab48f7565d901291a,赵七于,43221.10
aeb02fde425d4b579ff3ea489cea308c,吴七致,39.70
9bbf49bdbc2340d4a6ce83febf200cba,吴三信,5672.67
6a98379af6804b66a9b8e5522e658054,李二文,7344.77
e25b09641b1a48e1aa605fae3bbad447,李六于,6348.99
3ec4506735684d9e955d3ba7e6bfe0ea,李六文,587.83
c3dadf1af0ed4788aef9df5e52f4a576,王九搜,42.93
91f7d8e9defe4cdd83799046dc0d7160,吴六索,80.70
93eda5965e4241e58630d19ae0ab65ad,孙九引,3895.80
3948b20b164b47678427a2344d499024,钱六捷,34793.56
587fa1b8e2154566a116ca3e8b799ec5,孙五擎,53547.16
d2ef7cbaa67e4cdd8a9c420a85f1048e,王八搜,507.03
22119f859b0e40c682169c22d0433fea,赵一最,28.39
36b690d0ae2e4c00a43a6379088c7eee,王二于,6.54
91bcf5407dc54a7693ac716080771d19,赵七引,4777.99
a2c60e1a1d5740af844e6f9d16b79484,钱四致,65.30
756f77feb9ee4ef7b9dfd93ca611159f,吴七引,62.17
d4eb59c7ea734ee0b35d870738843635,王三于,6433.94
89027edfb9ee4fc9ab55dc4033d9149e,李六信,90799.16
1e29fcd284a6438195c4c8fbb53a6d43,张四最,38782.31
84a7337b9a144e4a8ba3b1f7f93606fe,王八信,89868.58
15b1873b1d1f491e93e08f98a8e80b02,张一力,100.95
afa0ec01dcbd447cb14a6a385b91022c,王三捷,929.88
d396d6c9e64546c4adaa8d210ffb492d,赵九搜,368.55
582a1bac27db4e9da0b2a283c8a03f99,钱三最,22580.24
35f9c499ca1f426aa4130305d4cb7e4d,吴四于,6466.22
7edec5cfcc084673a9a67d9b8bce338a,孙六致,8009.98
4b3fa1b366c24c78a3b39840117ecc70,赵三搜,50724.91
0e9bfe46fd364981af2045ede2cca9a5,赵五大,6501.45
ed66e5baae134681a4d2aa569501ab92,黄二致,71244.93
1da558be6330403bab7b0773dadd7898,赵七搜,77.44
604b6f9f0b904dd9b0b2db8851f4b9b0,赵六大,95.02
1540b05369d14775bfef0dc68f8d8042,李一信,934.79
9798b17fd74d41e79a48d91920500c99,黄一最,50892.84
91cc782ee85f46669bffd5c0b50ff40a,钱二索,16763.19
45aeec9a9c894af1a7d1942047fc8e33,钱六搜,90348.27
89db326a99d7436bb981edff664b91a8,王四于,1857.76
0be3590300014a9f89500248dbf92740,孙四大,10330.02
50052aca504047d997ce592c79706e8f,李一文,905.45
27814e6e944e4e66a9613f365ee34fbf,孙七于,318.46
8fe87c37c6d749a69349a1af7bd74810,王七于,89558.78
b26634c66fc14f5ab0aa91f18550bf68,李三全,88.29
bd36c891544d4b5d9a4c77892c33972c,张一最,770.18
cfd7fe66d680496e89c3a3438fccd566,赵五引,868.54
1d6150b36cd44652a81f051d55498397,李二息,13.24
a2d067a5cea24a23a737bf237a264a9c,赵六全,6519.76
88a4217e31a749ddb8a4dbfa9d5e6eee,吴九搜,32.62
55d987675275488891e63595a63e8d80,赵六力,8793.29
57dd23107c8642ee810ab70923383040,王六捷,9492.15
6f277414985a44a893731eabdb2851f7,王七搜,4105.96
